ID,METER,FP1P,FP2P,FP3P,FP4P,SP1P,SP2P,SP3P,SP4P,FP1S,FP2S,FP3S,FP4S,SP1S,SP2S,SP3S,SP4S
41003,monsarih_complete,mafaa'ilon,maf'oolaato,mostaf'ilon,,mafaa'ilon,mafaa'iilo,mofta'ilon,,SLSL,LLLS,LLSL,,SLSL,SLLS,LSSL,
41004,monsarih_complete,mafaa'ilon,maf'oolaato,mostaf'ilon,,mafaa'ilon,faa'ilaato,mofta'ilon,,SLSL,LLLS,LLSL,,SLSL,LSLS,LSSL,
41005,monsarih_complete,mafaa'ilon,maf'oolaato,mostaf'ilon,,mafaa'ilon,maf'oolaato,mofta'ilon,,SLSL,LLLS,LLSL,,SLSL,LLLS,LSSL,
41006,monsarih_complete,mafaa'ilon,maf'oolaato,mostaf'ilon,,mostaf'ilon,mafaa'iilo,mofta'ilon,,SLSL,LLLS,LLSL,,LLSL,SLLS,LSSL,
41007,monsarih_complete,mafaa'ilon,maf'oolaato,mostaf'ilon,,mostaf'ilon,faa'ilaato,mofta'ilon,,SLSL,LLLS,LLSL,,LLSL,LSLS,LSSL,
41008,monsarih_complete,mafaa'ilon,maf'oolaato,mostaf'ilon,,mostaf'ilon,maf'oolaato,mofta'ilon,,SLSL,LLLS,LLSL,,LLSL,LLLS,LSSL,
41009,monsarih_complete,mafaa'ilon,maf'oolaato,mostaf'ilo,,mofta'ilon,mafaa'iilo,maf'oolon,,SLSL,LLLS,LLSS,,LSSL,SLLS,LLL,
41010,monsarih_complete,mafaa'ilon,maf'oolaato,mostaf'ilo,,mofta'ilon,faa'ilaato,maf'oolon,,SLSL,LLLS,LLSS,,LSSL,LSLS,LLL,
41011,monsarih_complete,mafaa'ilon,maf'oolaato,mostaf'ilo,,mofta'ilon,maf'oolaato,maf'oolon,,SLSL,LLLS,LLSS,,LSSL,LLLS,LLL,
41012,monsarih_complete,mafaa'ilon,maf'oolaato,mostaf'ilo,,mafaa'ilon,mafaa'iilo,maf'oolon,,SLSL,LLLS,LLSS,,SLSL,SLLS,LLL,
41013,monsarih_complete,mafaa'ilon,maf'oolaato,mostaf'ilo,,mafaa'ilon,faa'ilaato,maf'oolon,,SLSL,LLLS,LLSS,,SLSL,LSLS,LLL,
41014,monsarih_complete,mafaa'ilon,maf'oolaato,mostaf'ilo,,mafaa'ilon,maf'oolaato,maf'oolon,,SLSL,LLLS,LLSS,,SLSL,LLLS,LLL,
41015,monsarih_complete,mafaa'ilon,maf'oolaato,mostaf'ilo,,mostaf'ilon,mafaa'iilo,maf'oolon,,SLSL,LLLS,LLSS,,LLSL,SLLS,LLL,
41016,monsarih_complete,mafaa'ilon,maf'oolaato,mostaf'ilo,,mostaf'ilon,faa'ilaato,maf'oolon,,SLSL,LLLS,LLSS,,LLSL,LSLS,LLL,
41017,monsarih_complete,mafaa'ilon,maf'oolaato,mostaf'ilo,,mostaf'ilon,maf'oolaato,maf'oolon,,SLSL,LLLS,LLSS,,LLSL,LLLS,LLL,
41018,monsarih_complete,mafaa'ilon,maf'oolaato,mostaf'ilo,,mofta'ilon,mafaa'iilo,mofta'ilon,,SLSL,LLLS,LLSS,,LSSL,SLLS,LSSL,
41019,monsarih_complete,mafaa'ilon,maf'oolaato,mostaf'ilo,,mofta'ilon,faa'ilaato,mofta'ilon,,SLSL,LLLS,LLSS,,LSSL,LSLS,LSSL,
41020,monsarih_complete,mafaa'ilon,maf'oolaato,mostaf'ilo,,mofta'ilon,maf'oolaato,mofta'ilon,,SLSL,LLLS,LLSS,,LSSL,LLLS,LSSL,
41021,monsarih_complete,mafaa'ilon,maf'oolaato,mostaf'ilo,,mafaa'ilon,mafaa'iilo,mofta'ilon,,SLSL,LLLS,LLSS,,SLSL,SLLS,LSSL,
41022,monsarih_complete,mafaa'ilon,maf'oolaato,mostaf'ilo,,mafaa'ilon,faa'ilaato,mofta'ilon,,SLSL,LLLS,LLSS,,SLSL,LSLS,LSSL,
41023,monsarih_complete,mafaa'ilon,maf'oolaato,mostaf'ilo,,mafaa'ilon,maf'oolaato,mofta'ilon,,SLSL,LLLS,LLSS,,SLSL,LLLS,LSSL,
41024,monsarih_complete,mafaa'ilon,maf'oolaato,mostaf'ilo,,mostaf'ilon,mafaa'iilo,mofta'ilon,,SLSL,LLLS,LLSS,,LLSL,SLLS,LSSL,
41025,monsarih_complete,mafaa'ilon,maf'oolaato,mostaf'ilo,,mostaf'ilon,faa'ilaato,mofta'ilon,,SLSL,LLLS,LLSS,,LLSL,LSLS,LSSL,
41026,monsarih_complete,mafaa'ilon,maf'oolaato,mostaf'ilo,,mostaf'ilon,maf'oolaato,mofta'ilon,,SLSL,LLLS,LLSS,,LLSL,LLLS,LSSL,
41027,monsarih_complete,mafaa'ilon,maf'oolaato,mofta'ilo,,mofta'ilon,mafaa'iilo,maf'oolon,,SLSL,LLLS,LSSS,,LSSL,SLLS,LLL,
41028,monsarih_complete,mafaa'ilon,maf'oolaato,mofta'ilo,,mofta'ilon,faa'ilaato,maf'oolon,,SLSL,LLLS,LSSS,,LSSL,LSLS,LLL,
41029,monsarih_complete,mafaa'ilon,maf'oolaato,mofta'ilo,,mofta'ilon,maf'oolaato,maf'oolon,,SLSL,LLLS,LSSS,,LSSL,LLLS,LLL,
41030,monsarih_complete,mafaa'ilon,maf'oolaato,mofta'ilo,,mafaa'ilon,mafaa'iilo,maf'oolon,,SLSL,LLLS,LSSS,,SLSL,SLLS,LLL,
41031,monsarih_complete,mafaa'ilon,maf'oolaato,mofta'ilo,,mafaa'ilon,faa'ilaato,maf'oolon,,SLSL,LLLS,LSSS,,SLSL,LSLS,LLL,
41032,monsarih_complete,mafaa'ilon,maf'oolaato,mofta'ilo,,mafaa'ilon,maf'oolaato,maf'oolon,,SLSL,LLLS,LSSS,,SLSL,LLLS,LLL,
41033,monsarih_complete,mafaa'ilon,maf'oolaato,mofta'ilo,,mostaf'ilon,mafaa'iilo,maf'oolon,,SLSL,LLLS,LSSS,,LLSL,SLLS,LLL,
41034,monsarih_complete,mafaa'ilon,maf'oolaato,mofta'ilo,,mostaf'ilon,faa'ilaato,maf'oolon,,SLSL,LLLS,LSSS,,LLSL,LSLS,LLL,
41035,monsarih_complete,mafaa'ilon,maf'oolaato,mofta'ilo,,mostaf'ilon,maf'oolaato,maf'oolon,,SLSL,LLLS,LSSS,,LLSL,LLLS,LLL,
41036,monsarih_complete,mafaa'ilon,maf'oolaato,mofta'ilo,,mofta'ilon,mafaa'iilo,mofta'ilon,,SLSL,LLLS,LSSS,,LSSL,SLLS,LSSL,
41037,monsarih_complete,mafaa'ilon,maf'oolaato,mofta'ilo,,mofta'ilon,faa'ilaato,mofta'ilon,,SLSL,LLLS,LSSS,,LSSL,LSLS,LSSL,
41038,monsarih_complete,mafaa'ilon,maf'oolaato,mofta'ilo,,mofta'ilon,maf'oolaato,mofta'ilon,,SLSL,LLLS,LSSS,,LSSL,LLLS,LSSL,
41039,monsarih_complete,mafaa'ilon,maf'oolaato,mofta'ilo,,mafaa'ilon,mafaa'iilo,mofta'ilon,,SLSL,LLLS,LSSS,,SLSL,SLLS,LSSL,
41040,monsarih_complete,mafaa'ilon,maf'oolaato,mofta'ilo,,mafaa'ilon,faa'ilaato,mofta'ilon,,SLSL,LLLS,LSSS,,SLSL,LSLS,LSSL,
41041,monsarih_complete,mafaa'ilon,maf'oolaato,mofta'ilo,,mafaa'ilon,maf'oolaato,mofta'ilon,,SLSL,LLLS,LSSS,,SLSL,LLLS,LSSL,
41042,monsarih_complete,mafaa'ilon,maf'oolaato,mofta'ilo,,mostaf'ilon,mafaa'iilo,mofta'ilon,,SLSL,LLLS,LSSS,,LLSL,SLLS,LSSL,
41043,monsarih_complete,mafaa'ilon,maf'oolaato,mofta'ilo,,mostaf'ilon,faa'ilaato,mofta'ilon,,SLSL,LLLS,LSSS,,LLSL,LSLS,LSSL,
41044,monsarih_complete,mafaa'ilon,maf'oolaato,mofta'ilo,,mostaf'ilon,maf'oolaato,mofta'ilon,,SLSL,LLLS,LSSS,,LLSL,LLLS,LSSL,
41045,monsarih_complete,mostaf'ilon,mafaa'iilo,mofta'ilon,,mofta'ilon,mafaa'iilo,maf'oolon,,LLSL,SLLS,LSSL,,LSSL,SLLS,LLL,
41046,monsarih_complete,mostaf'ilon,mafaa'iilo,mofta'ilon,,mofta'ilon,faa'ilaato,maf'oolon,,LLSL,SLLS,LSSL,,LSSL,LSLS,LLL,
41047,monsarih_complete,mostaf'ilon,mafaa'iilo,mofta'ilon,,mofta'ilon,maf'oolaato,maf'oolon,,LLSL,SLLS,LSSL,,LSSL,LLLS,LLL,
41048,monsarih_complete,mostaf'ilon,mafaa'iilo,mofta'ilon,,mafaa'ilon,mafaa'iilo,maf'oolon,,LLSL,SLLS,LSSL,,SLSL,SLLS,LLL,
41049,monsarih_complete,mostaf'ilon,mafaa'iilo,mofta'ilon,,mafaa'ilon,faa'ilaato,maf'oolon,,LLSL,SLLS,LSSL,,SLSL,LSLS,LLL,
41050,monsarih_complete,mostaf'ilon,mafaa'iilo,mofta'ilon,,mafaa'ilon,maf'oolaato,maf'oolon,,LLSL,SLLS,LSSL,,SLSL,LLLS,LLL,
41051,monsarih_complete,mostaf'ilon,mafaa'iilo,mofta'ilon,,mostaf'ilon,mafaa'iilo,maf'oolon,,LLSL,SLLS,LSSL,,LLSL,SLLS,LLL,
41052,monsarih_complete,mostaf'ilon,mafaa'iilo,mofta'ilon,,mostaf'ilon,faa'ilaato,maf'oolon,,LLSL,SLLS,LSSL,,LLSL,LSLS,LLL,
41053,monsarih_complete,mostaf'ilon,mafaa'iilo,mofta'ilon,,mostaf'ilon,maf'oolaato,maf'oolon,,LLSL,SLLS,LSSL,,LLSL,LLLS,LLL,
41054,monsarih_complete,mostaf'ilon,mafaa'iilo,mofta'ilon,,mofta'ilon,mafaa'iilo,mofta'ilon,,LLSL,SLLS,LSSL,,LSSL,SLLS,LSSL,
41055,monsarih_complete,mostaf'ilon,mafaa'iilo,mofta'ilon,,mofta'ilon,faa'ilaato,mofta'ilon,,LLSL,SLLS,LSSL,,LSSL,LSLS,LSSL,
41056,monsarih_complete,mostaf'ilon,mafaa'iilo,mofta'ilon,,mofta'ilon,maf'oolaato,mofta'ilon,,LLSL,SLLS,LSSL,,LSSL,LLLS,LSSL,
41057,monsarih_complete,mostaf'ilon,mafaa'iilo,mofta'ilon,,mafaa'ilon,mafaa'iilo,mofta'ilon,,LLSL,SLLS,LSSL,,SLSL,SLLS,LSSL,
41058,monsarih_complete,mostaf'ilon,mafaa'iilo,mofta'ilon,,mafaa'ilon,faa'ilaato,mofta'ilon,,LLSL,SLLS,LSSL,,SLSL,LSLS,LSSL,
41059,monsarih_complete,mostaf'ilon,mafaa'iilo,mofta'ilon,,mafaa'ilon,maf'oolaato,mofta'ilon,,LLSL,SLLS,LSSL,,SLSL,LLLS,LSSL,
41060,monsarih_complete,mostaf'ilon,mafaa'iilo,mofta'ilon,,mostaf'ilon,mafaa'iilo,mofta'ilon,,LLSL,SLLS,LSSL,,LLSL,SLLS,LSSL,
41061,monsarih_complete,mostaf'ilon,mafaa'iilo,mofta'ilon,,mostaf'ilon,faa'ilaato,mofta'ilon,,LLSL,SLLS,LSSL,,LLSL,LSLS,LSSL,
41062,monsarih_complete,mostaf'ilon,mafaa'iilo,mofta'ilon,,mostaf'ilon,maf'oolaato,mofta'ilon,,LLSL,SLLS,LSSL,,LLSL,LLLS,LSSL,
41063,monsarih_complete,mostaf'ilon,mafaa'iilo,mostaf'ilon,,mofta'ilon,mafaa'iilo,maf'oolon,,LLSL,SLLS,LLSL,,LSSL,SLLS,LLL,
41064,monsarih_complete,mostaf'ilon,mafaa'iilo,mostaf'ilon,,mofta'ilon,faa'ilaato,maf'oolon,,LLSL,SLLS,LLSL,,LSSL,LSLS,LLL,
41065,monsarih_complete,mostaf'ilon,mafaa'iilo,mostaf'ilon,,mofta'ilon,maf'oolaato,maf'oolon,,LLSL,SLLS,LLSL,,LSSL,LLLS,LLL,
41066,monsarih_complete,mostaf'ilon,mafaa'iilo,mostaf'ilon,,mafaa'ilon,mafaa'iilo,maf'oolon,,LLSL,SLLS,LLSL,,SLSL,SLLS,LLL,
41067,monsarih_complete,mostaf'ilon,mafaa'iilo,mostaf'ilon,,mafaa'ilon,faa'ilaato,maf'oolon,,LLSL,SLLS,LLSL,,SLSL,LSLS,LLL,
41068,monsarih_complete,mostaf'ilon,mafaa'iilo,mostaf'ilon,,mafaa'ilon,maf'oolaato,maf'oolon,,LLSL,SLLS,LLSL,,SLSL,LLLS,LLL,
41069,monsarih_complete,mostaf'ilon,mafaa'iilo,mostaf'ilon,,mostaf'ilon,mafaa'iilo,maf'oolon,,LLSL,SLLS,LLSL,,LLSL,SLLS,LLL,
41070,monsarih_complete,mostaf'ilon,mafaa'iilo,mostaf'ilon,,mostaf'ilon,faa'ilaato,maf'oolon,,LLSL,SLLS,LLSL,,LLSL,LSLS,LLL,
41071,monsarih_complete,mostaf'ilon,mafaa'iilo,mostaf'ilon,,mostaf'ilon,maf'oolaato,maf'oolon,,LLSL,SLLS,LLSL,,LLSL,LLLS,LLL,
41072,monsarih_complete,mostaf'ilon,mafaa'iilo,mostaf'ilon,,mofta'ilon,mafaa'iilo,mofta'ilon,,LLSL,SLLS,LLSL,,LSSL,SLLS,LSSL,
41073,monsarih_complete,mostaf'ilon,mafaa'iilo,mostaf'ilon,,mofta'ilon,faa'ilaato,mofta'ilon,,LLSL,SLLS,LLSL,,LSSL,LSLS,LSSL,
41074,monsarih_complete,mostaf'ilon,mafaa'iilo,mostaf'ilon,,mofta'ilon,maf'oolaato,mofta'ilon,,LLSL,SLLS,LLSL,,LSSL,LLLS,LSSL,
41075,monsarih_complete,mostaf'ilon,mafaa'iilo,mostaf'ilon,,mafaa'ilon,mafaa'iilo,mofta'ilon,,LLSL,SLLS,LLSL,,SLSL,SLLS,LSSL,
41076,monsarih_complete,mostaf'ilon,mafaa'iilo,mostaf'ilon,,mafaa'ilon,faa'ilaato,mofta'ilon,,LLSL,SLLS,LLSL,,SLSL,LSLS,LSSL,
41077,monsarih_complete,mostaf'ilon,mafaa'iilo,mostaf'ilon,,mafaa'ilon,maf'oolaato,mofta'ilon,,LLSL,SLLS,LLSL,,SLSL,LLLS,LSSL,
41078,monsarih_complete,mostaf'ilon,mafaa'iilo,mostaf'ilon,,mostaf'ilon,mafaa'iilo,mofta'ilon,,LLSL,SLLS,LLSL,,LLSL,SLLS,LSSL,
41079,monsarih_complete,mostaf'ilon,mafaa'iilo,mostaf'ilon,,mostaf'ilon,faa'ilaato,mofta'ilon,,LLSL,SLLS,LLSL,,LLSL,LSLS,LSSL,
41080,monsarih_complete,mostaf'ilon,mafaa'iilo,mostaf'ilon,,mostaf'ilon,maf'oolaato,mofta'ilon,,LLSL,SLLS,LLSL,,LLSL,LLLS,LSSL,
41081,monsarih_complete,mostaf'ilon,mafaa'iilo,mostaf'ilo,,mofta'ilon,mafaa'iilo,maf'oolon,,LLSL,SLLS,LLSS,,LSSL,SLLS,LLL,
41082,monsarih_complete,mostaf'ilon,mafaa'iilo,mostaf'ilo,,mofta'ilon,faa'ilaato,maf'oolon,,LLSL,SLLS,LLSS,,LSSL,LSLS,LLL,
41083,monsarih_complete,mostaf'ilon,mafaa'iilo,mostaf'ilo,,mofta'ilon,maf'oolaato,maf'oolon,,LLSL,SLLS,LLSS,,LSSL,LLLS,LLL,
41084,monsarih_complete,mostaf'ilon,mafaa'iilo,mostaf'ilo,,mafaa'ilon,mafaa'iilo,maf'oolon,,LLSL,SLLS,LLSS,,SLSL,SLLS,LLL,
41085,monsarih_complete,mostaf'ilon,mafaa'iilo,mostaf'ilo,,mafaa'ilon,faa'ilaato,maf'oolon,,LLSL,SLLS,LLSS,,SLSL,LSLS,LLL,
41086,monsarih_complete,mostaf'ilon,mafaa'iilo,mostaf'ilo,,mafaa'ilon,maf'oolaato,maf'oolon,,LLSL,SLLS,LLSS,,SLSL,LLLS,LLL,
41087,monsarih_complete,mostaf'ilon,mafaa'iilo,mostaf'ilo,,mostaf'ilon,mafaa'iilo,maf'oolon,,LLSL,SLLS,LLSS,,LLSL,SLLS,LLL,
41088,monsarih_complete,mostaf'ilon,mafaa'iilo,mostaf'ilo,,mostaf'ilon,faa'ilaato,maf'oolon,,LLSL,SLLS,LLSS,,LLSL,LSLS,LLL,
41089,monsarih_complete,mostaf'ilon,mafaa'iilo,mostaf'ilo,,mostaf'ilon,maf'oolaato,maf'oolon,,LLSL,SLLS,LLSS,,LLSL,LLLS,LLL,
41090,monsarih_complete,mostaf'ilon,mafaa'iilo,mostaf'ilo,,mofta'ilon,mafaa'iilo,mofta'ilon,,LLSL,SLLS,LLSS,,LSSL,SLLS,LSSL,
41091,monsarih_complete,mostaf'ilon,mafaa'iilo,mostaf'ilo,,mofta'ilon,faa'ilaato,mofta'ilon,,LLSL,SLLS,LLSS,,LSSL,LSLS,LSSL,
41092,monsarih_complete,mostaf'ilon,mafaa'iilo,mostaf'ilo,,mofta'ilon,maf'oolaato,mofta'ilon,,LLSL,SLLS,LLSS,,LSSL,LLLS,LSSL,
41093,monsarih_complete,mostaf'ilon,mafaa'iilo,mostaf'ilo,,mafaa'ilon,mafaa'iilo,mofta'ilon,,LLSL,SLLS,LLSS,,SLSL,SLLS,LSSL,
41094,monsarih_complete,mostaf'ilon,mafaa'iilo,mostaf'ilo,,mafaa'ilon,faa'ilaato,mofta'ilon,,LLSL,SLLS,LLSS,,SLSL,LSLS,LSSL,
41095,monsarih_complete,mostaf'ilon,mafaa'iilo,mostaf'ilo,,mafaa'ilon,maf'oolaato,mofta'ilon,,LLSL,SLLS,LLSS,,SLSL,LLLS,LSSL,
41096,monsarih_complete,mostaf'ilon,mafaa'iilo,mostaf'ilo,,mostaf'ilon,mafaa'iilo,mofta'ilon,,LLSL,SLLS,LLSS,,LLSL,SLLS,LSSL,
41097,monsarih_complete,mostaf'ilon,mafaa'iilo,mostaf'ilo,,mostaf'ilon,faa'ilaato,mofta'ilon,,LLSL,SLLS,LLSS,,LLSL,LSLS,LSSL,
41098,monsarih_complete,mostaf'ilon,mafaa'iilo,mostaf'ilo,,mostaf'ilon,maf'oolaato,mofta'ilon,,LLSL,SLLS,LLSS,,LLSL,LLLS,LSSL,
41099,monsarih_complete,mostaf'ilon,mafaa'iilo,mofta'ilo,,mofta'ilon,mafaa'iilo,maf'oolon,,LLSL,SLLS,LSSS,,LSSL,SLLS,LLL,
41100,monsarih_complete,mostaf'ilon,mafaa'iilo,mofta'ilo,,mofta'ilon,faa'ilaato,maf'oolon,,LLSL,SLLS,LSSS,,LSSL,LSLS,LLL,
41101,monsarih_complete,mostaf'ilon,mafaa'iilo,mofta'ilo,,mofta'ilon,maf'oolaato,maf'oolon,,LLSL,SLLS,LSSS,,LSSL,LLLS,LLL,
41102,monsarih_complete,mostaf'ilon,mafaa'iilo,mofta'ilo,,mafaa'ilon,mafaa'iilo,maf'oolon,,LLSL,SLLS,LSSS,,SLSL,SLLS,LLL,
41103,monsarih_complete,mostaf'ilon,mafaa'iilo,mofta'ilo,,mafaa'ilon,faa'ilaato,maf'oolon,,LLSL,SLLS,LSSS,,SLSL,LSLS,LLL,
41104,monsarih_complete,mostaf'ilon,mafaa'iilo,mofta'ilo,,mafaa'ilon,maf'oolaato,maf'oolon,,LLSL,SLLS,LSSS,,SLSL,LLLS,LLL,
41105,monsarih_complete,mostaf'ilon,mafaa'iilo,mofta'ilo,,mostaf'ilon,mafaa'iilo,maf'oolon,,LLSL,SLLS,LSSS,,LLSL,SLLS,LLL,
41106,monsarih_complete,mostaf'ilon,mafaa'iilo,mofta'ilo,,mostaf'ilon,faa'ilaato,maf'oolon,,LLSL,SLLS,LSSS,,LLSL,LSLS,LLL,
41107,monsarih_complete,mostaf'ilon,mafaa'iilo,mofta'ilo,,mostaf'ilon,maf'oolaato,maf'oolon,,LLSL,SLLS,LSSS,,LLSL,LLLS,LLL,
41108,monsarih_complete,mostaf'ilon,mafaa'iilo,mofta'ilo,,mofta'ilon,mafaa'iilo,mofta'ilon,,LLSL,SLLS,LSSS,,LSSL,SLLS,LSSL,
41109,monsarih_complete,mostaf'ilon,mafaa'iilo,mofta'ilo,,mofta'ilon,faa'ilaato,mofta'ilon,,LLSL,SLLS,LSSS,,LSSL,LSLS,LSSL,
41110,monsarih_complete,mostaf'ilon,mafaa'iilo,mofta'ilo,,mofta'ilon,maf'oolaato,mofta'ilon,,LLSL,SLLS,LSSS,,LSSL,LLLS,LSSL,
41111,monsarih_complete,mostaf'ilon,mafaa'iilo,mofta'ilo,,mafaa'ilon,mafaa'iilo,mofta'ilon,,LLSL,SLLS,LSSS,,SLSL,SLLS,LSSL,
41112,monsarih_complete,mostaf'ilon,mafaa'iilo,mofta'ilo,,mafaa'ilon,faa'ilaato,mofta'ilon,,LLSL,SLLS,LSSS,,SLSL,LSLS,LSSL,
41113,monsarih_complete,mostaf'ilon,mafaa'iilo,mofta'ilo,,mafaa'ilon,maf'oolaato,mofta'ilon,,LLSL,SLLS,LSSS,,SLSL,LLLS,LSSL,
41114,monsarih_complete,mostaf'ilon,mafaa'iilo,mofta'ilo,,mostaf'ilon,mafaa'iilo,mofta'ilon,,LLSL,SLLS,LSSS,,LLSL,SLLS,LSSL,
41115,monsarih_complete,mostaf'ilon,mafaa'iilo,mofta'ilo,,mostaf'ilon,faa'ilaato,mofta'ilon,,LLSL,SLLS,LSSS,,LLSL,LSLS,LSSL,
41116,monsarih_complete,mostaf'ilon,mafaa'iilo,mofta'ilo,,mostaf'ilon,maf'oolaato,mofta'ilon,,LLSL,SLLS,LSSS,,LLSL,LLLS,LSSL,
41117,monsarih_complete,mostaf'ilon,faa'ilaato,mofta'ilon,,mofta'ilon,mafaa'iilo,maf'oolon,,LLSL,LSLS,LSSL,,LSSL,SLLS,LLL,
41118,monsarih_complete,mostaf'ilon,faa'ilaato,mofta'ilon,,mofta'ilon,faa'ilaato,maf'oolon,,LLSL,LSLS,LSSL,,LSSL,LSLS,LLL,
41119,monsarih_complete,mostaf'ilon,faa'ilaato,mofta'ilon,,mofta'ilon,maf'oolaato,maf'oolon,,LLSL,LSLS,LSSL,,LSSL,LLLS,LLL,
41120,monsarih_complete,mostaf'ilon,faa'ilaato,mofta'ilon,,mafaa'ilon,mafaa'iilo,maf'oolon,,LLSL,LSLS,LSSL,,SLSL,SLLS,LLL,
41121,monsarih_complete,mostaf'ilon,faa'ilaato,mofta'ilon,,mafaa'ilon,faa'ilaato,maf'oolon,,LLSL,LSLS,LSSL,,SLSL,LSLS,LLL,
41122,monsarih_complete,mostaf'ilon,faa'ilaato,mofta'ilon,,mafaa'ilon,maf'oolaato,maf'oolon,,LLSL,LSLS,LSSL,,SLSL,LLLS,LLL,
41123,monsarih_complete,mostaf'ilon,faa'ilaato,mofta'ilon,,mostaf'ilon,mafaa'iilo,maf'oolon,,LLSL,LSLS,LSSL,,LLSL,SLLS,LLL,
41124,monsarih_complete,mostaf'ilon,faa'ilaato,mofta'ilon,,mostaf'ilon,faa'ilaato,maf'oolon,,LLSL,LSLS,LSSL,,LLSL,LSLS,LLL,
41125,monsarih_complete,mostaf'ilon,faa'ilaato,mofta'ilon,,mostaf'ilon,maf'oolaato,maf'oolon,,LLSL,LSLS,LSSL,,LLSL,LLLS,LLL,
41126,monsarih_complete,mostaf'ilon,faa'ilaato,mofta'ilon,,mofta'ilon,mafaa'iilo,mofta'ilon,,LLSL,LSLS,LSSL,,LSSL,SLLS,LSSL,
41127,monsarih_complete,mostaf'ilon,faa'ilaato,mofta'ilon,,mofta'ilon,faa'ilaato,mofta'ilon,,LLSL,LSLS,LSSL,,LSSL,LSLS,LSSL,
41128,monsarih_complete,mostaf'ilon,faa'ilaato,mofta'ilon,,mofta'ilon,maf'oolaato,mofta'ilon,,LLSL,LSLS,LSSL,,LSSL,LLLS,LSSL,
41129,monsarih_complete,mostaf'ilon,faa'ilaato,mofta'ilon,,mafaa'ilon,mafaa'iilo,mofta'ilon,,LLSL,LSLS,LSSL,,SLSL,SLLS,LSSL,
41130,monsarih_complete,mostaf'ilon,faa'ilaato,mofta'ilon,,mafaa'ilon,faa'ilaato,mofta'ilon,,LLSL,LSLS,LSSL,,SLSL,LSLS,LSSL,
41131,monsarih_complete,mostaf'ilon,faa'ilaato,mofta'ilon,,mafaa'ilon,maf'oolaato,mofta'ilon,,LLSL,LSLS,LSSL,,SLSL,LLLS,LSSL,
41132,monsarih_complete,mostaf'ilon,faa'ilaato,mofta'ilon,,mostaf'ilon,mafaa'iilo,mofta'ilon,,LLSL,LSLS,LSSL,,LLSL,SLLS,LSSL,
41133,monsarih_complete,mostaf'ilon,faa'ilaato,mofta'ilon,,mostaf'ilon,faa'ilaato,mofta'ilon,,LLSL,LSLS,LSSL,,LLSL,LSLS,LSSL,
41134,monsarih_complete,mostaf'ilon,faa'ilaato,mofta'ilon,,mostaf'ilon,maf'oolaato,mofta'ilon,,LLSL,LSLS,LSSL,,LLSL,LLLS,LSSL,
41135,monsarih_complete,mostaf'ilon,faa'ilaato,mostaf'ilon,,mofta'ilon,mafaa'iilo,maf'oolon,,LLSL,LSLS,LLSL,,LSSL,SLLS,LLL,
41136,monsarih_complete,mostaf'ilon,faa'ilaato,mostaf'ilon,,mofta'ilon,faa'ilaato,maf'oolon,,LLSL,LSLS,LLSL,,LSSL,LSLS,LLL,
41137,monsarih_complete,mostaf'ilon,faa'ilaato,mostaf'ilon,,mofta'ilon,maf'oolaato,maf'oolon,,LLSL,LSLS,LLSL,,LSSL,LLLS,LLL,
41138,monsarih_complete,mostaf'ilon,faa'ilaato,mostaf'ilon,,mafaa'ilon,mafaa'iilo,maf'oolon,,LLSL,LSLS,LLSL,,SLSL,SLLS,LLL,
41139,monsarih_complete,mostaf'ilon,faa'ilaato,mostaf'ilon,,mafaa'ilon,faa'ilaato,maf'oolon,,LLSL,LSLS,LLSL,,SLSL,LSLS,LLL,
41140,monsarih_complete,mostaf'ilon,faa'ilaato,mostaf'ilon,,mafaa'ilon,maf'oolaato,maf'oolon,,LLSL,LSLS,LLSL,,SLSL,LLLS,LLL,
41141,monsarih_complete,mostaf'ilon,faa'ilaato,mostaf'ilon,,mostaf'ilon,mafaa'iilo,maf'oolon,,LLSL,LSLS,LLSL,,LLSL,SLLS,LLL,
41142,monsarih_complete,mostaf'ilon,faa'ilaato,mostaf'ilon,,mostaf'ilon,faa'ilaato,maf'oolon,,LLSL,LSLS,LLSL,,LLSL,LSLS,LLL,
41143,monsarih_complete,mostaf'ilon,faa'ilaato,mostaf'ilon,,mostaf'ilon,maf'oolaato,maf'oolon,,LLSL,LSLS,LLSL,,LLSL,LLLS,LLL,
41144,monsarih_complete,mostaf'ilon,faa'ilaato,mostaf'ilon,,mofta'ilon,mafaa'iilo,mofta'ilon,,LLSL,LSLS,LLSL,,LSSL,SLLS,LSSL,
41145,monsarih_complete,mostaf'ilon,faa'ilaato,mostaf'ilon,,mofta'ilon,faa'ilaato,mofta'ilon,,LLSL,LSLS,LLSL,,LSSL,LSLS,LSSL,
41146,monsarih_complete,mostaf'ilon,faa'ilaato,mostaf'ilon,,mofta'ilon,maf'oolaato,mofta'ilon,,LLSL,LSLS,LLSL,,LSSL,LLLS,LSSL,
41147,monsarih_complete,mostaf'ilon,faa'ilaato,mostaf'ilon,,mafaa'ilon,mafaa'iilo,mofta'ilon,,LLSL,LSLS,LLSL,,SLSL,SLLS,LSSL,
41148,monsarih_complete,mostaf'ilon,faa'ilaato,mostaf'ilon,,mafaa'ilon,faa'ilaato,mofta'ilon,,LLSL,LSLS,LLSL,,SLSL,LSLS,LSSL,
