ID,METER,FP1P,FP1S,FP2P,FP2S,FP3P,FP3S,FP4P,FP4S,SP1P,SP1S,SP2P,SP2S,SP3P,SP3S,SP4P,SP4S
5574,bassit_complete,mafaa'ilon,SLSL,faa'ilon,LSL,mostaf'ilon,LLSL,fi'lon,LL,mostaf'ilon,LLSL,fa'ilon,SSL,mostaf'ilon,LLSL,fi'lon,LL
5584,bassit_complete,mafaa'ilon,SLSL,faa'ilon,LSL,mostaf'ilon,LLSL,fi'lon,LL,mofta'ilon,LSSL,faa'ilon,LSL,mofta'ilon,LSSL,fi'lon,LL
5585,bassit_complete,mafaa'ilon,SLSL,faa'ilon,LSL,mostaf'ilon,LLSL,fi'lon,LL,mofta'ilon,LSSL,faa'ilon,LSL,mafaa'ilon,SLSL,fi'lon,LL
5586,bassit_complete,mafaa'ilon,SLSL,faa'ilon,LSL,mostaf'ilon,LLSL,fi'lon,LL,mofta'ilon,LSSL,faa'ilon,LSL,mostaf'ilon,LLSL,fi'lon,LL
5587,bassit_complete,mafaa'ilon,SLSL,faa'ilon,LSL,mostaf'ilon,LLSL,fi'lon,LL,mafaa'ilon,SLSL,faa'ilon,LSL,mofta'ilon,LSSL,fi'lon,LL
5588,bassit_complete,mafaa'ilon,SLSL,faa'ilon,LSL,mostaf'ilon,LLSL,fi'lon,LL,mafaa'ilon,SLSL,faa'ilon,LSL,mafaa'ilon,SLSL,fi'lon,LL
5589,bassit_complete,mafaa'ilon,SLSL,faa'ilon,LSL,mostaf'ilon,LLSL,fi'lon,LL,mafaa'ilon,SLSL,faa'ilon,LSL,mostaf'ilon,LLSL,fi'lon,LL
5590,bassit_complete,mafaa'ilon,SLSL,faa'ilon,LSL,mostaf'ilon,LLSL,fi'lon,LL,mostaf'ilon,LLSL,faa'ilon,LSL,mofta'ilon,LSSL,fi'lon,LL
5591,bassit_complete,mafaa'ilon,SLSL,faa'ilon,LSL,mostaf'ilon,LLSL,fi'lon,LL,mostaf'ilon,LLSL,faa'ilon,LSL,mafaa'ilon,SLSL,fi'lon,LL
5592,bassit_complete,mafaa'ilon,SLSL,faa'ilon,LSL,mostaf'ilon,LLSL,fi'lon,LL,mostaf'ilon,LLSL,faa'ilon,LSL,mostaf'ilon,LLSL,fi'lon,LL
5597,bassit_complete,mafaa'ilon,SLSL,faa'ilon,LSL,mostaf'ilon,LLSL,fa'ilon,SSL,mafaa'ilon,SLSL,faa'ilon,LSL,mafaa'ilon,SLSL,fa'ilon,SSL
5598,bassit_complete,mafaa'ilon,SLSL,faa'ilon,LSL,mostaf'ilon,LLSL,fa'ilon,SSL,mafaa'ilon,SLSL,faa'ilon,LSL,mostaf'ilon,LLSL,fa'ilon,SSL
5599,bassit_complete,mafaa'ilon,SLSL,faa'ilon,LSL,mostaf'ilon,LLSL,fa'ilon,SSL,mostaf'ilon,LLSL,faa'ilon,LSL,mofta'ilon,LSSL,fa'ilon,SSL
5600,bassit_complete,mafaa'ilon,SLSL,faa'ilon,LSL,mostaf'ilon,LLSL,fa'ilon,SSL,mostaf'ilon,LLSL,faa'ilon,LSL,mafaa'ilon,SLSL,fa'ilon,SSL
5601,bassit_complete,mafaa'ilon,SLSL,faa'ilon,LSL,mostaf'ilon,LLSL,fa'ilon,SSL,mostaf'ilon,LLSL,faa'ilon,LSL,mostaf'ilon,LLSL,fa'ilon,SSL
5602,bassit_complete,mafaa'ilon,SLSL,faa'ilon,LSL,mostaf'ilon,LLSL,fa'ilon,SSL,mofta'ilon,LSSL,fa'ilon,SSL,mofta'ilon,LSSL,fi'lon,LL
5603,bassit_complete,mafaa'ilon,SLSL,faa'ilon,LSL,mostaf'ilon,LLSL,fa'ilon,SSL,mofta'ilon,LSSL,fa'ilon,SSL,mafaa'ilon,SLSL,fi'lon,LL
5604,bassit_complete,mafaa'ilon,SLSL,faa'ilon,LSL,mostaf'ilon,LLSL,fa'ilon,SSL,mofta'ilon,LSSL,fa'ilon,SSL,mostaf'ilon,LLSL,fi'lon,LL
5605,bassit_complete,mafaa'ilon,SLSL,faa'ilon,LSL,mostaf'ilon,LLSL,fa'ilon,SSL,mafaa'ilon,SLSL,fa'ilon,SSL,mofta'ilon,LSSL,fi'lon,LL
5606,bassit_complete,mafaa'ilon,SLSL,faa'ilon,LSL,mostaf'ilon,LLSL,fa'ilon,SSL,mafaa'ilon,SLSL,fa'ilon,SSL,mafaa'ilon,SLSL,fi'lon,LL
5607,bassit_complete,mafaa'ilon,SLSL,faa'ilon,LSL,mostaf'ilon,LLSL,fa'ilon,SSL,mafaa'ilon,SLSL,fa'ilon,SSL,mostaf'ilon,LLSL,fi'lon,LL
5608,bassit_complete,mafaa'ilon,SLSL,faa'ilon,LSL,mostaf'ilon,LLSL,fa'ilon,SSL,mostaf'ilon,LLSL,fa'ilon,SSL,mofta'ilon,LSSL,fi'lon,LL
5609,bassit_complete,mafaa'ilon,SLSL,faa'ilon,LSL,mostaf'ilon,LLSL,fa'ilon,SSL,mostaf'ilon,LLSL,fa'ilon,SSL,mafaa'ilon,SLSL,fi'lon,LL
5610,bassit_complete,mafaa'ilon,SLSL,faa'ilon,LSL,mostaf'ilon,LLSL,fa'ilon,SSL,mostaf'ilon,LLSL,fa'ilon,SSL,mostaf'ilon,LLSL,fi'lon,LL
5611,bassit_complete,mafaa'ilon,SLSL,faa'ilon,LSL,mostaf'ilon,LLSL,fa'ilon,SSL,mofta'ilon,LSSL,fa'ilon,SSL,mofta'ilon,LSSL,fa'ilon,SSL
5612,bassit_complete,mafaa'ilon,SLSL,faa'ilon,LSL,mostaf'ilon,LLSL,fa'ilon,SSL,mofta'ilon,LSSL,fa'ilon,SSL,mafaa'ilon,SLSL,fa'ilon,SSL
5613,bassit_complete,mafaa'ilon,SLSL,faa'ilon,LSL,mostaf'ilon,LLSL,fa'ilon,SSL,mofta'ilon,LSSL,fa'ilon,SSL,mostaf'ilon,LLSL,fa'ilon,SSL
5614,bassit_complete,mafaa'ilon,SLSL,faa'ilon,LSL,mostaf'ilon,LLSL,fa'ilon,SSL,mafaa'ilon,SLSL,fa'ilon,SSL,mofta'ilon,LSSL,fa'ilon,SSL
5615,bassit_complete,mafaa'ilon,SLSL,faa'ilon,LSL,mostaf'ilon,LLSL,fa'ilon,SSL,mafaa'ilon,SLSL,fa'ilon,SSL,mafaa'ilon,SLSL,fa'ilon,SSL
5616,bassit_complete,mafaa'ilon,SLSL,faa'ilon,LSL,mostaf'ilon,LLSL,fa'ilon,SSL,mafaa'ilon,SLSL,fa'ilon,SSL,mostaf'ilon,LLSL,fa'ilon,SSL
5617,bassit_complete,mafaa'ilon,SLSL,faa'ilon,LSL,mostaf'ilon,LLSL,fa'ilon,SSL,mostaf'ilon,LLSL,fa'ilon,SSL,mofta'ilon,LSSL,fa'ilon,SSL
5618,bassit_complete,mafaa'ilon,SLSL,faa'ilon,LSL,mostaf'ilon,LLSL,fa'ilon,SSL,mostaf'ilon,LLSL,fa'ilon,SSL,mafaa'ilon,SLSL,fa'ilon,SSL
5619,bassit_complete,mafaa'ilon,SLSL,faa'ilon,LSL,mostaf'ilon,LLSL,fa'ilon,SSL,mostaf'ilon,LLSL,fa'ilon,SSL,mostaf'ilon,LLSL,fa'ilon,SSL
5620,bassit_complete,mafaa'ilon,SLSL,faa'ilon,LSL,mostaf'ilon,LLSL,fa'ilon,SSL,mofta'ilon,LSSL,faa'ilon,LSL,mofta'ilon,LSSL,fi'lon,LL
5621,bassit_complete,mafaa'ilon,SLSL,faa'ilon,LSL,mostaf'ilon,LLSL,fa'ilon,SSL,mofta'ilon,LSSL,faa'ilon,LSL,mafaa'ilon,SLSL,fi'lon,LL
5622,bassit_complete,mafaa'ilon,SLSL,faa'ilon,LSL,mostaf'ilon,LLSL,fa'ilon,SSL,mofta'ilon,LSSL,faa'ilon,LSL,mostaf'ilon,LLSL,fi'lon,LL
5623,bassit_complete,mafaa'ilon,SLSL,faa'ilon,LSL,mostaf'ilon,LLSL,fa'ilon,SSL,mafaa'ilon,SLSL,faa'ilon,LSL,mofta'ilon,LSSL,fi'lon,LL
5624,bassit_complete,mafaa'ilon,SLSL,faa'ilon,LSL,mostaf'ilon,LLSL,fa'ilon,SSL,mafaa'ilon,SLSL,faa'ilon,LSL,mafaa'ilon,SLSL,fi'lon,LL
5625,bassit_complete,mafaa'ilon,SLSL,faa'ilon,LSL,mostaf'ilon,LLSL,fa'ilon,SSL,mafaa'ilon,SLSL,faa'ilon,LSL,mostaf'ilon,LLSL,fi'lon,LL
5626,bassit_complete,mafaa'ilon,SLSL,faa'ilon,LSL,mostaf'ilon,LLSL,fa'ilon,SSL,mostaf'ilon,LLSL,faa'ilon,LSL,mofta'ilon,LSSL,fi'lon,LL
5627,bassit_complete,mafaa'ilon,SLSL,faa'ilon,LSL,mostaf'ilon,LLSL,fa'ilon,SSL,mostaf'ilon,LLSL,faa'ilon,LSL,mafaa'ilon,SLSL,fi'lon,LL
5628,bassit_complete,mafaa'ilon,SLSL,faa'ilon,LSL,mostaf'ilon,LLSL,fa'ilon,SSL,mostaf'ilon,LLSL,faa'ilon,LSL,mostaf'ilon,LLSL,fi'lon,LL
5629,bassit_complete,mafaa'ilon,SLSL,faa'ilon,LSL,mostaf'ilon,LLSL,fa'ilon,SSL,mofta'ilon,LSSL,faa'ilon,LSL,mofta'ilon,LSSL,fa'ilon,SSL
5630,bassit_complete,mafaa'ilon,SLSL,faa'ilon,LSL,mostaf'ilon,LLSL,fa'ilon,SSL,mofta'ilon,LSSL,faa'ilon,LSL,mafaa'ilon,SLSL,fa'ilon,SSL
5631,bassit_complete,mafaa'ilon,SLSL,faa'ilon,LSL,mostaf'ilon,LLSL,fa'ilon,SSL,mofta'ilon,LSSL,faa'ilon,LSL,mostaf'ilon,LLSL,fa'ilon,SSL
5632,bassit_complete,mafaa'ilon,SLSL,faa'ilon,LSL,mostaf'ilon,LLSL,fa'ilon,SSL,mafaa'ilon,SLSL,faa'ilon,LSL,mofta'ilon,LSSL,fa'ilon,SSL
5638,bassit_complete,mafaa'ilon,SLSL,faa'ilon,LSL,mostaf'ilon,LLSL,fi'lo,LS,mofta'ilon,LSSL,fa'ilon,SSL,mofta'ilon,LSSL,fi'lon,LL
5639,bassit_complete,mafaa'ilon,SLSL,faa'ilon,LSL,mostaf'ilon,LLSL,fi'lo,LS,mofta'ilon,LSSL,fa'ilon,SSL,mafaa'ilon,SLSL,fi'lon,LL
5640,bassit_complete,mafaa'ilon,SLSL,faa'ilon,LSL,mostaf'ilon,LLSL,fi'lo,LS,mofta'ilon,LSSL,fa'ilon,SSL,mostaf'ilon,LLSL,fi'lon,LL
5641,bassit_complete,mafaa'ilon,SLSL,faa'ilon,LSL,mostaf'ilon,LLSL,fi'lo,LS,mafaa'ilon,SLSL,fa'ilon,SSL,mofta'ilon,LSSL,fi'lon,LL
5642,bassit_complete,mafaa'ilon,SLSL,faa'ilon,LSL,mostaf'ilon,LLSL,fi'lo,LS,mafaa'ilon,SLSL,fa'ilon,SSL,mafaa'ilon,SLSL,fi'lon,LL
5643,bassit_complete,mafaa'ilon,SLSL,faa'ilon,LSL,mostaf'ilon,LLSL,fi'lo,LS,mafaa'ilon,SLSL,fa'ilon,SSL,mostaf'ilon,LLSL,fi'lon,LL
5644,bassit_complete,mafaa'ilon,SLSL,faa'ilon,LSL,mostaf'ilon,LLSL,fi'lo,LS,mostaf'ilon,LLSL,fa'ilon,SSL,mofta'ilon,LSSL,fi'lon,LL
5645,bassit_complete,mafaa'ilon,SLSL,faa'ilon,LSL,mostaf'ilon,LLSL,fi'lo,LS,mostaf'ilon,LLSL,fa'ilon,SSL,mafaa'ilon,SLSL,fi'lon,LL
5646,bassit_complete,mafaa'ilon,SLSL,faa'ilon,LSL,mostaf'ilon,LLSL,fi'lo,LS,mostaf'ilon,LLSL,fa'ilon,SSL,mostaf'ilon,LLSL,fi'lon,LL
5656,bassit_complete,mafaa'ilon,SLSL,faa'ilon,LSL,mostaf'ilon,LLSL,fi'lo,LS,mofta'ilon,LSSL,faa'ilon,LSL,mofta'ilon,LSSL,fi'lon,LL
5657,bassit_complete,mafaa'ilon,SLSL,faa'ilon,LSL,mostaf'ilon,LLSL,fi'lo,LS,mofta'ilon,LSSL,faa'ilon,LSL,mafaa'ilon,SLSL,fi'lon,LL
5658,bassit_complete,mafaa'ilon,SLSL,faa'ilon,LSL,mostaf'ilon,LLSL,fi'lo,LS,mofta'ilon,LSSL,faa'ilon,LSL,mostaf'ilon,LLSL,fi'lon,LL
5659,bassit_complete,mafaa'ilon,SLSL,faa'ilon,LSL,mostaf'ilon,LLSL,fi'lo,LS,mafaa'ilon,SLSL,faa'ilon,LSL,mofta'ilon,LSSL,fi'lon,LL
5660,bassit_complete,mafaa'ilon,SLSL,faa'ilon,LSL,mostaf'ilon,LLSL,fi'lo,LS,mafaa'ilon,SLSL,faa'ilon,LSL,mafaa'ilon,SLSL,fi'lon,LL
5661,bassit_complete,mafaa'ilon,SLSL,faa'ilon,LSL,mostaf'ilon,LLSL,fi'lo,LS,mafaa'ilon,SLSL,faa'ilon,LSL,mostaf'ilon,LLSL,fi'lon,LL
5662,bassit_complete,mafaa'ilon,SLSL,faa'ilon,LSL,mostaf'ilon,LLSL,fi'lo,LS,mostaf'ilon,LLSL,faa'ilon,LSL,mofta'ilon,LSSL,fi'lon,LL
5663,bassit_complete,mafaa'ilon,SLSL,faa'ilon,LSL,mostaf'ilon,LLSL,fi'lo,LS,mostaf'ilon,LLSL,faa'ilon,LSL,mafaa'ilon,SLSL,fi'lon,LL
5664,bassit_complete,mafaa'ilon,SLSL,faa'ilon,LSL,mostaf'ilon,LLSL,fi'lo,LS,mostaf'ilon,LLSL,faa'ilon,LSL,mostaf'ilon,LLSL,fi'lon,LL
5669,bassit_complete,mafaa'ilon,SLSL,faa'ilon,LSL,mostaf'ilon,LLSL,fa'ilo,SSS,mafaa'ilon,SLSL,faa'ilon,LSL,mafaa'ilon,SLSL,fa'ilon,SSL
5670,bassit_complete,mafaa'ilon,SLSL,faa'ilon,LSL,mostaf'ilon,LLSL,fa'ilo,SSS,mafaa'ilon,SLSL,faa'ilon,LSL,mostaf'ilon,LLSL,fa'ilon,SSL
5671,bassit_complete,mafaa'ilon,SLSL,faa'ilon,LSL,mostaf'ilon,LLSL,fa'ilo,SSS,mostaf'ilon,LLSL,faa'ilon,LSL,mofta'ilon,LSSL,fa'ilon,SSL
5672,bassit_complete,mafaa'ilon,SLSL,faa'ilon,LSL,mostaf'ilon,LLSL,fa'ilo,SSS,mostaf'ilon,LLSL,faa'ilon,LSL,mafaa'ilon,SLSL,fa'ilon,SSL
5673,bassit_complete,mafaa'ilon,SLSL,faa'ilon,LSL,mostaf'ilon,LLSL,fa'ilo,SSS,mostaf'ilon,LLSL,faa'ilon,LSL,mostaf'ilon,LLSL,fa'ilon,SSL
5674,bassit_complete,mafaa'ilon,SLSL,faa'ilon,LSL,mostaf'ilon,LLSL,fa'ilo,SSS,mofta'ilon,LSSL,fa'ilon,SSL,mofta'ilon,LSSL,fi'lon,LL
5675,bassit_complete,mafaa'ilon,SLSL,faa'ilon,LSL,mostaf'ilon,LLSL,fa'ilo,SSS,mofta'ilon,LSSL,fa'ilon,SSL,mafaa'ilon,SLSL,fi'lon,LL
5676,bassit_complete,mafaa'ilon,SLSL,faa'ilon,LSL,mostaf'ilon,LLSL,fa'ilo,SSS,mofta'ilon,LSSL,fa'ilon,SSL,mostaf'ilon,LLSL,fi'lon,LL
5677,bassit_complete,mafaa'ilon,SLSL,faa'ilon,LSL,mostaf'ilon,LLSL,fa'ilo,SSS,mafaa'ilon,SLSL,fa'ilon,SSL,mofta'ilon,LSSL,fi'lon,LL
5678,bassit_complete,mafaa'ilon,SLSL,faa'ilon,LSL,mostaf'ilon,LLSL,fa'ilo,SSS,mafaa'ilon,SLSL,fa'ilon,SSL,mafaa'ilon,SLSL,fi'lon,LL
5679,bassit_complete,mafaa'ilon,SLSL,faa'ilon,LSL,mostaf'ilon,LLSL,fa'ilo,SSS,mafaa'ilon,SLSL,fa'ilon,SSL,mostaf'ilon,LLSL,fi'lon,LL
5680,bassit_complete,mafaa'ilon,SLSL,faa'ilon,LSL,mostaf'ilon,LLSL,fa'ilo,SSS,mostaf'ilon,LLSL,fa'ilon,SSL,mofta'ilon,LSSL,fi'lon,LL
5681,bassit_complete,mafaa'ilon,SLSL,faa'ilon,LSL,mostaf'ilon,LLSL,fa'ilo,SSS,mostaf'ilon,LLSL,fa'ilon,SSL,mafaa'ilon,SLSL,fi'lon,LL
5682,bassit_complete,mafaa'ilon,SLSL,faa'ilon,LSL,mostaf'ilon,LLSL,fa'ilo,SSS,mostaf'ilon,LLSL,fa'ilon,SSL,mostaf'ilon,LLSL,fi'lon,LL
5683,bassit_complete,mafaa'ilon,SLSL,faa'ilon,LSL,mostaf'ilon,LLSL,fa'ilo,SSS,mofta'ilon,LSSL,fa'ilon,SSL,mofta'ilon,LSSL,fa'ilon,SSL
5684,bassit_complete,mafaa'ilon,SLSL,faa'ilon,LSL,mostaf'ilon,LLSL,fa'ilo,SSS,mofta'ilon,LSSL,fa'ilon,SSL,mafaa'ilon,SLSL,fa'ilon,SSL
5685,bassit_complete,mafaa'ilon,SLSL,faa'ilon,LSL,mostaf'ilon,LLSL,fa'ilo,SSS,mofta'ilon,LSSL,fa'ilon,SSL,mostaf'ilon,LLSL,fa'ilon,SSL
5686,bassit_complete,mafaa'ilon,SLSL,faa'ilon,LSL,mostaf'ilon,LLSL,fa'ilo,SSS,mafaa'ilon,SLSL,fa'ilon,SSL,mofta'ilon,LSSL,fa'ilon,SSL
5687,bassit_complete,mafaa'ilon,SLSL,faa'ilon,LSL,mostaf'ilon,LLSL,fa'ilo,SSS,mafaa'ilon,SLSL,fa'ilon,SSL,mafaa'ilon,SLSL,fa'ilon,SSL
5688,bassit_complete,mafaa'ilon,SLSL,faa'ilon,LSL,mostaf'ilon,LLSL,fa'ilo,SSS,mafaa'ilon,SLSL,fa'ilon,SSL,mostaf'ilon,LLSL,fa'ilon,SSL
5689,bassit_complete,mafaa'ilon,SLSL,faa'ilon,LSL,mostaf'ilon,LLSL,fa'ilo,SSS,mostaf'ilon,LLSL,fa'ilon,SSL,mofta'ilon,LSSL,fa'ilon,SSL
5690,bassit_complete,mafaa'ilon,SLSL,faa'ilon,LSL,mostaf'ilon,LLSL,fa'ilo,SSS,mostaf'ilon,LLSL,fa'ilon,SSL,mafaa'ilon,SLSL,fa'ilon,SSL
5691,bassit_complete,mafaa'ilon,SLSL,faa'ilon,LSL,mostaf'ilon,LLSL,fa'ilo,SSS,mostaf'ilon,LLSL,fa'ilon,SSL,mostaf'ilon,LLSL,fa'ilon,SSL
5692,bassit_complete,mafaa'ilon,SLSL,faa'ilon,LSL,mostaf'ilon,LLSL,fa'ilo,SSS,mofta'ilon,LSSL,faa'ilon,LSL,mofta'ilon,LSSL,fi'lon,LL
5693,bassit_complete,mafaa'ilon,SLSL,faa'ilon,LSL,mostaf'ilon,LLSL,fa'ilo,SSS,mofta'ilon,LSSL,faa'ilon,LSL,mafaa'ilon,SLSL,fi'lon,LL
5694,bassit_complete,mafaa'ilon,SLSL,faa'ilon,LSL,mostaf'ilon,LLSL,fa'ilo,SSS,mofta'ilon,LSSL,faa'ilon,LSL,mostaf'ilon,LLSL,fi'lon,LL
5695,bassit_complete,mafaa'ilon,SLSL,faa'ilon,LSL,mostaf'ilon,LLSL,fa'ilo,SSS,mafaa'ilon,SLSL,faa'ilon,LSL,mofta'ilon,LSSL,fi'lon,LL
5696,bassit_complete,mafaa'ilon,SLSL,faa'ilon,LSL,mostaf'ilon,LLSL,fa'ilo,SSS,mafaa'ilon,SLSL,faa'ilon,LSL,mafaa'ilon,SLSL,fi'lon,LL
5697,bassit_complete,mafaa'ilon,SLSL,faa'ilon,LSL,mostaf'ilon,LLSL,fa'ilo,SSS,mafaa'ilon,SLSL,faa'ilon,LSL,mostaf'ilon,LLSL,fi'lon,LL
5698,bassit_complete,mafaa'ilon,SLSL,faa'ilon,LSL,mostaf'ilon,LLSL,fa'ilo,SSS,mostaf'ilon,LLSL,faa'ilon,LSL,mofta'ilon,LSSL,fi'lon,LL
5699,bassit_complete,mafaa'ilon,SLSL,faa'ilon,LSL,mostaf'ilon,LLSL,fa'ilo,SSS,mostaf'ilon,LLSL,faa'ilon,LSL,mafaa'ilon,SLSL,fi'lon,LL
5700,bassit_complete,mafaa'ilon,SLSL,faa'ilon,LSL,mostaf'ilon,LLSL,fa'ilo,SSS,mostaf'ilon,LLSL,faa'ilon,LSL,mostaf'ilon,LLSL,fi'lon,LL
5701,bassit_complete,mafaa'ilon,SLSL,faa'ilon,LSL,mostaf'ilon,LLSL,fa'ilo,SSS,mofta'ilon,LSSL,faa'ilon,LSL,mofta'ilon,LSSL,fa'ilon,SSL
5702,bassit_complete,mafaa'ilon,SLSL,faa'ilon,LSL,mostaf'ilon,LLSL,fa'ilo,SSS,mofta'ilon,LSSL,faa'ilon,LSL,mafaa'ilon,SLSL,fa'ilon,SSL
5703,bassit_complete,mafaa'ilon,SLSL,faa'ilon,LSL,mostaf'ilon,LLSL,fa'ilo,SSS,mofta'ilon,LSSL,faa'ilon,LSL,mostaf'ilon,LLSL,fa'ilon,SSL
5704,bassit_complete,mafaa'ilon,SLSL,faa'ilon,LSL,mostaf'ilon,LLSL,fa'ilo,SSS,mafaa'ilon,SLSL,faa'ilon,LSL,mofta'ilon,LSSL,fa'ilon,SSL
5710,bassit_complete,mostaf'ilon,LLSL,faa'ilon,LSL,mofta'ilon,LSSL,fi'lon,LL,mofta'ilon,LSSL,fa'ilon,SSL,mofta'ilon,LSSL,fi'lon,LL
5711,bassit_complete,mostaf'ilon,LLSL,faa'ilon,LSL,mofta'ilon,LSSL,fi'lon,LL,mofta'ilon,LSSL,fa'ilon,SSL,mafaa'ilon,SLSL,fi'lon,LL
5712,bassit_complete,mostaf'ilon,LLSL,faa'ilon,LSL,mofta'ilon,LSSL,fi'lon,LL,mofta'ilon,LSSL,fa'ilon,SSL,mostaf'ilon,LLSL,fi'lon,LL
5713,bassit_complete,mostaf'ilon,LLSL,faa'ilon,LSL,mofta'ilon,LSSL,fi'lon,LL,mafaa'ilon,SLSL,fa'ilon,SSL,mofta'ilon,LSSL,fi'lon,LL
5714,bassit_complete,mostaf'ilon,LLSL,faa'ilon,LSL,mofta'ilon,LSSL,fi'lon,LL,mafaa'ilon,SLSL,fa'ilon,SSL,mafaa'ilon,SLSL,fi'lon,LL
5715,bassit_complete,mostaf'ilon,LLSL,faa'ilon,LSL,mofta'ilon,LSSL,fi'lon,LL,mafaa'ilon,SLSL,fa'ilon,SSL,mostaf'ilon,LLSL,fi'lon,LL
5716,bassit_complete,mostaf'ilon,LLSL,faa'ilon,LSL,mofta'ilon,LSSL,fi'lon,LL,mostaf'ilon,LLSL,fa'ilon,SSL,mofta'ilon,LSSL,fi'lon,LL
5717,bassit_complete,mostaf'ilon,LLSL,faa'ilon,LSL,mofta'ilon,LSSL,fi'lon,LL,mostaf'ilon,LLSL,fa'ilon,SSL,mafaa'ilon,SLSL,fi'lon,LL
5718,bassit_complete,mostaf'ilon,LLSL,faa'ilon,LSL,mofta'ilon,LSSL,fi'lon,LL,mostaf'ilon,LLSL,fa'ilon,SSL,mostaf'ilon,LLSL,fi'lon,LL
5728,bassit_complete,mostaf'ilon,LLSL,faa'ilon,LSL,mofta'ilon,LSSL,fi'lon,LL,mofta'ilon,LSSL,faa'ilon,LSL,mofta'ilon,LSSL,fi'lon,LL
5729,bassit_complete,mostaf'ilon,LLSL,faa'ilon,LSL,mofta'ilon,LSSL,fi'lon,LL,mofta'ilon,LSSL,faa'ilon,LSL,mafaa'ilon,SLSL,fi'lon,LL
5730,bassit_complete,mostaf'ilon,LLSL,faa'ilon,LSL,mofta'ilon,LSSL,fi'lon,LL,mofta'ilon,LSSL,faa'ilon,LSL,mostaf'ilon,LLSL,fi'lon,LL
5731,bassit_complete,mostaf'ilon,LLSL,faa'ilon,LSL,mofta'ilon,LSSL,fi'lon,LL,mafaa'ilon,SLSL,faa'ilon,LSL,mofta'ilon,LSSL,fi'lon,LL
5732,bassit_complete,mostaf'ilon,LLSL,faa'ilon,LSL,mofta'ilon,LSSL,fi'lon,LL,mafaa'ilon,SLSL,faa'ilon,LSL,mafaa'ilon,SLSL,fi'lon,LL
5733,bassit_complete,mostaf'ilon,LLSL,faa'ilon,LSL,mofta'ilon,LSSL,fi'lon,LL,mafaa'ilon,SLSL,faa'ilon,LSL,mostaf'ilon,LLSL,fi'lon,LL
5734,bassit_complete,mostaf'ilon,LLSL,faa'ilon,LSL,mofta'ilon,LSSL,fi'lon,LL,mostaf'ilon,LLSL,faa'ilon,LSL,mofta'ilon,LSSL,fi'lon,LL
5735,bassit_complete,mostaf'ilon,LLSL,faa'ilon,LSL,mofta'ilon,LSSL,fi'lon,LL,mostaf'ilon,LLSL,faa'ilon,LSL,mafaa'ilon,SLSL,fi'lon,LL
5736,bassit_complete,mostaf'ilon,LLSL,faa'ilon,LSL,mofta'ilon,LSSL,fi'lon,LL,mostaf'ilon,LLSL,faa'ilon,LSL,mostaf'ilon,LLSL,fi'lon,LL
5741,bassit_complete,mostaf'ilon,LLSL,faa'ilon,LSL,mofta'ilon,LSSL,fa'ilon,SSL,mafaa'ilon,SLSL,faa'ilon,LSL,mafaa'ilon,SLSL,fa'ilon,SSL
5742,bassit_complete,mostaf'ilon,LLSL,faa'ilon,LSL,mofta'ilon,LSSL,fa'ilon,SSL,mafaa'ilon,SLSL,faa'ilon,LSL,mostaf'ilon,LLSL,fa'ilon,SSL
5743,bassit_complete,mostaf'ilon,LLSL,faa'ilon,LSL,mofta'ilon,LSSL,fa'ilon,SSL,mostaf'ilon,LLSL,faa'ilon,LSL,mofta'ilon,LSSL,fa'ilon,SSL
5744,bassit_complete,mostaf'ilon,LLSL,faa'ilon,LSL,mofta'ilon,LSSL,fa'ilon,SSL,mostaf'ilon,LLSL,faa'ilon,LSL,mafaa'ilon,SLSL,fa'ilon,SSL
5745,bassit_complete,mostaf'ilon,LLSL,faa'ilon,LSL,mofta'ilon,LSSL,fa'ilon,SSL,mostaf'ilon,LLSL,faa'ilon,LSL,mostaf'ilon,LLSL,fa'ilon,SSL
5746,bassit_complete,mostaf'ilon,LLSL,faa'ilon,LSL,mofta'ilon,LSSL,fa'ilon,SSL,mofta'ilon,LSSL,fa'ilon,SSL,mofta'ilon,LSSL,fi'lon,LL
5747,bassit_complete,mostaf'ilon,LLSL,faa'ilon,LSL,mofta'ilon,LSSL,fa'ilon,SSL,mofta'ilon,LSSL,fa'ilon,SSL,mafaa'ilon,SLSL,fi'lon,LL
5748,bassit_complete,mostaf'ilon,LLSL,faa'ilon,LSL,mofta'ilon,LSSL,fa'ilon,SSL,mofta'ilon,LSSL,fa'ilon,SSL,mostaf'ilon,LLSL,fi'lon,LL
5749,bassit_complete,mostaf'ilon,LLSL,faa'ilon,LSL,mofta'ilon,LSSL,fa'ilon,SSL,mafaa'ilon,SLSL,fa'ilon,SSL,mofta'ilon,LSSL,fi'lon,LL
5750,bassit_complete,mostaf'ilon,LLSL,faa'ilon,LSL,mofta'ilon,LSSL,fa'ilon,SSL,mafaa'ilon,SLSL,fa'ilon,SSL,mafaa'ilon,SLSL,fi'lon,LL
5751,bassit_complete,mostaf'ilon,LLSL,faa'ilon,LSL,mofta'ilon,LSSL,fa'ilon,SSL,mafaa'ilon,SLSL,fa'ilon,SSL,mostaf'ilon,LLSL,fi'lon,LL
